CustomerID,Recency,Frequency,Monetary,R_quintile,F_quintile,M_quintile,rfm_segment,Segment,Country
user_546973,266,1,461.52,1,1,3,113,Cant Lose Them,United Kingdom
user_546974,266,1,404.64,1,1,2,112,Lost,United Kingdom
user_546976,266,1,651.1800000000001,1,1,3,113,Cant Lose Them,United Kingdom
user_546977,266,1,895.2,1,1,3,113,Cant Lose Them,United Kingdom
user_547006,266,1,10.15,1,1,1,111,Lost,United Kingdom
user_547007,266,1,1.25,1,1,1,111,Lost,United Kingdom
user_547009,266,1,1.25,1,1,1,111,Lost,United Kingdom
user_547025,266,1,3.75,1,1,1,111,Lost,United Kingdom
user_547042,264,1,1880.11,1,1,4,114,Cant Lose Them,United Kingdom
user_547082,264,1,27.65,1,1,1,111,Lost,United Kingdom
user_547089,264,1,160.93,1,1,1,111,Lost,United Kingdom
user_547219,263,1,431.6,1,1,2,112,Lost,United Kingdom
user_547224,263,1,180.9,1,1,1,111,Lost,United Kingdom
user_547225,263,1,7.649999999999999,1,1,1,111,Lost,United Kingdom
user_547238,263,1,35.92,1,1,1,111,Lost,United Kingdom
user_547239,263,1,8.4,1,1,1,111,Lost,United Kingdom
user_547248,262,1,1891.39,1,1,4,114,Cant Lose Them,United Kingdom
user_547249,262,1,1656.3,1,1,4,114,Cant Lose Them,United Kingdom
user_547250,262,1,1940.13,1,1,4,114,Cant Lose Them,United Kingdom
user_547364,262,1,29.1,1,1,1,111,Lost,United Kingdom
user_547385,262,1,1194.37,1,1,4,114,Cant Lose Them,United Kingdom
user_547386,262,1,1504.91,1,1,4,114,Cant Lose Them,United Kingdom
user_547393,262,1,14.25,1,1,1,111,Lost,United Kingdom
user_547396,262,1,2162.26,1,1,5,115,Cant Lose Them,United Kingdom
user_547397,262,1,500.95,1,1,3,113,Cant Lose Them,United Kingdom
user_547398,262,1,540.52,1,1,3,113,Cant Lose Them,United Kingdom
user_547399,262,1,567.6899999999999,1,1,3,113,Cant Lose Them,United Kingdom
user_547400,262,1,449.42,1,1,3,113,Cant Lose Them,United Kingdom
user_547411,261,1,33.9,1,1,1,111,Lost,United Kingdom
user_547547,261,1,1254.42,1,1,4,114,Cant Lose Them,United Kingdom
user_547551,261,1,501.09,1,1,3,113,Cant Lose Them,United Kingdom
user_547552,261,1,723.46,1,1,3,113,Cant Lose Them,United Kingdom
user_547723,259,1,15.85,1,1,1,111,Lost,United Kingdom
user_547788,259,1,2526.98,1,1,5,115,Cant Lose Them,United Kingdom
user_547810,259,1,35.17,1,1,1,111,Lost,United Kingdom
user_547830,259,1,1513.46,1,1,4,114,Cant Lose Them,United Kingdom
user_547865,257,1,16.95,1,1,1,111,Lost,United Kingdom
user_547901,256,1,219.76,1,1,2,112,Lost,United Kingdom
user_547964,256,1,1460.08,1,1,4,114,Cant Lose Them,United Kingdom
user_547967,256,1,1491.72,1,1,4,114,Cant Lose Them,United Kingdom
user_547993,255,1,523.15,1,1,3,113,Cant Lose Them,EIRE
user_548162,255,1,4225.29,1,1,5,115,Cant Lose Them,United Kingdom
user_548163,255,1,873.05,1,1,3,113,Cant Lose Them,United Kingdom
user_548164,255,1,638.23,1,1,3,113,Cant Lose Them,United Kingdom
user_548165,255,1,577.9300000000001,1,1,3,113,Cant Lose Them,United Kingdom
user_548166,255,1,668.51,1,1,3,113,Cant Lose Them,United Kingdom
user_548167,255,1,767.77,1,1,3,113,Cant Lose Them,United Kingdom
user_548168,255,1,489.29,1,1,3,113,Cant Lose Them,United Kingdom
user_548191,255,1,1385.13,1,1,4,114,Cant Lose Them,United Kingdom
user_548194,255,1,1536.03,1,1,4,114,Cant Lose Them,United Kingdom
user_548203,255,1,21627.72,1,1,5,115,Cant Lose Them,United Kingdom
user_548204,255,1,209.3,1,1,2,112,Lost,United Kingdom
user_548219,254,1,13.77,1,1,1,111,Lost,United Kingdom
user_548310,254,1,212.36,1,1,2,112,Lost,United Kingdom
user_548321,254,1,46.2,1,1,1,111,Lost,United Kingdom
user_548322,254,1,16.13,1,1,1,111,Lost,United Kingdom
user_548373,254,1,1959.65,1,1,4,114,Cant Lose Them,United Kingdom
user_548384,254,1,28.05,1,1,1,111,Lost,United Kingdom
user_548386,254,1,9.25,1,1,1,111,Lost,United Kingdom
user_548390,254,1,7.5,1,1,1,111,Lost,United Kingdom
user_548393,254,1,4.95,1,1,1,111,Lost,United Kingdom
user_548502,253,1,1607.8,1,1,4,114,Cant Lose Them,United Kingdom
user_548504,253,1,1062.16,1,1,4,114,Cant Lose Them,United Kingdom
user_548505,253,1,922.34,1,1,4,114,Cant Lose Them,United Kingdom
user_548514,253,1,1113.33,1,1,4,114,Cant Lose Them,United Kingdom
user_548515,253,1,1.95,1,1,1,111,Lost,United Kingdom
user_548516,253,1,2234.58,1,1,5,115,Cant Lose Them,United Kingdom
user_548522,253,1,1705.13,1,1,4,114,Cant Lose Them,United Kingdom
user_548562,252,1,110.0,1,1,1,111,Lost,Israel
user_548604,252,1,53.72,1,1,1,111,Lost,United Kingdom
user_548624,252,1,14.43,1,1,1,111,Lost,United Kingdom
user_548653,252,1,10.4,1,1,1,111,Lost,United Kingdom
user_548663,252,1,863.54,1,1,3,113,Cant Lose Them,United Kingdom
user_548674,252,1,18.7,1,1,1,111,Lost,United Kingdom
user_548692,252,1,9.9,1,1,1,111,Lost,United Kingdom
user_548699,250,1,24.65,1,1,1,111,Lost,United Kingdom
user_548720,249,1,1.25,1,1,1,111,Lost,United Kingdom
user_548893,249,1,1908.58,1,1,4,114,Cant Lose Them,United Kingdom
user_548894,249,1,2295.03,1,1,5,115,Cant Lose Them,United Kingdom
user_548895,249,1,5.15,1,1,1,111,Lost,United Kingdom
user_548901,249,1,26.46,1,1,1,111,Lost,United Kingdom
user_548945,248,1,14.15,1,1,1,111,Lost,United Kingdom
user_548977,248,1,13.85,1,1,1,111,Lost,United Kingdom
user_548994,248,1,111.92,1,1,1,111,Lost,United Kingdom
user_548996,248,1,104.3,1,1,1,111,Lost,United Kingdom
user_549023,248,1,1138.84,1,1,4,114,Cant Lose Them,United Kingdom
user_549040,248,1,2.34,1,1,1,111,Lost,United Kingdom
user_549100,247,1,3275.33,1,1,5,115,Cant Lose Them,United Kingdom
user_549122,247,1,23.45,1,1,1,111,Lost,United Kingdom
user_549155,247,1,1341.26,1,1,4,114,Cant Lose Them,United Kingdom
user_549181,246,1,12.59,1,1,1,111,Lost,United Kingdom
user_549236,246,1,39.4,1,1,1,111,Lost,United Kingdom
user_549295,246,1,1633.13,1,1,4,114,Cant Lose Them,United Kingdom
user_549314,245,1,1.95,1,1,1,111,Lost,United Kingdom
user_549524,245,1,1439.48,1,1,4,114,Cant Lose Them,United Kingdom
user_549525,245,1,1053.98,1,1,4,114,Cant Lose Them,United Kingdom
user_549534,245,1,0.84,1,1,1,111,Lost,United Kingdom
user_549536,245,1,7.15,1,1,1,111,Lost,United Kingdom
user_549537,245,1,71.53,1,1,1,111,Lost,United Kingdom
user_549586,242,1,2040.58,1,1,5,115,Cant Lose Them,United Kingdom
user_549668,242,1,33.9,1,1,1,111,Lost,United Kingdom
user_549684,242,1,30.0,1,1,1,111,Lost,United Kingdom
user_549712,242,1,14.95,1,1,1,111,Lost,United Kingdom
user_549714,242,1,49.7,1,1,1,111,Lost,United Kingdom
user_549738,241,1,1539.64,1,1,4,114,Cant Lose Them,Hong Kong
user_549896,241,1,6.7,1,1,1,111,Lost,United Kingdom
user_550011,239,1,9.35,1,1,1,111,Lost,United Kingdom
user_550012,239,1,38.39,1,1,1,111,Lost,United Kingdom
user_550123,239,1,322.48,1,1,2,112,Lost,United Kingdom
user_550128,239,1,31.15,1,1,1,111,Lost,United Kingdom
user_550203,238,1,289.65,1,1,2,112,Lost,United Kingdom
user_550204,238,1,279.6,1,1,2,112,Lost,United Kingdom
user_550205,238,1,484.92,1,1,3,113,Cant Lose Them,United Kingdom
user_550206,238,1,587.8199999999999,1,1,3,113,Cant Lose Them,United Kingdom
user_550207,238,1,535.56,1,1,3,113,Cant Lose Them,United Kingdom
user_550208,238,1,851.51,1,1,3,113,Cant Lose Them,United Kingdom
user_550209,238,1,641.3,1,1,3,113,Cant Lose Them,United Kingdom
user_550210,238,1,789.26,1,1,3,113,Cant Lose Them,United Kingdom
user_550211,238,1,410.79,1,1,2,112,Lost,United Kingdom
user_550212,238,1,425.61,1,1,2,112,Lost,United Kingdom
user_550213,238,1,587.61,1,1,3,113,Cant Lose Them,United Kingdom
user_550214,238,1,689.7,1,1,3,113,Cant Lose Them,United Kingdom
user_550215,238,1,876.12,1,1,3,113,Cant Lose Them,United Kingdom
user_550249,238,1,5.4,1,1,1,111,Lost,United Kingdom
user_550278,238,1,2857.79,1,1,5,115,Cant Lose Them,United Kingdom
user_550458,235,1,2395.58,1,1,5,115,Cant Lose Them,United Kingdom
user_550470,235,1,1736.79,1,1,4,114,Cant Lose Them,United Kingdom
user_550471,235,1,1599.85,1,1,4,114,Cant Lose Them,United Kingdom
user_550474,235,1,1625.27,1,1,4,114,Cant Lose Them,United Kingdom
user_550496,235,1,1779.09,1,1,4,114,Cant Lose Them,United Kingdom
user_550499,235,1,1191.41,1,1,4,114,Cant Lose Them,United Kingdom
user_550500,235,1,1984.63,1,1,4,114,Cant Lose Them,United Kingdom
user_550541,234,1,1407.93,2,1,4,214,Cant Lose Them,United Kingdom
user_550542,234,1,1739.56,2,1,4,214,Cant Lose Them,United Kingdom
user_550636,234,1,1098.39,2,1,4,214,Cant Lose Them,United Kingdom
user_550638,234,1,1215.52,2,1,4,214,Cant Lose Them,United Kingdom
user_550640,234,1,7.15,2,1,1,211,Hibernating,United Kingdom
user_550641,234,1,17.11,2,1,1,211,Hibernating,United Kingdom
user_550740,233,1,2951.52,2,1,5,215,Cant Lose Them,United Kingdom
user_550898,232,1,13.75,2,1,1,211,Hibernating,United Kingdom
user_550931,232,1,5.0,2,1,1,211,Hibernating,United Kingdom
user_550953,232,1,1953.26,2,1,4,214,Cant Lose Them,United Kingdom
user_550963,232,1,23.700000000000003,2,1,1,211,Hibernating,United Kingdom
user_550986,232,1,1654.97,2,1,4,214,Cant Lose Them,United Kingdom
user_550987,232,1,1160.48,2,1,4,214,Cant Lose Them,United Kingdom
user_551004,227,1,652.05,2,1,3,213,About To Sleep,United Kingdom
user_551005,227,1,674.54,2,1,3,213,About To Sleep,United Kingdom
user_551006,227,1,561.04,2,1,3,213,About To Sleep,United Kingdom
user_551007,227,1,562.77,2,1,3,213,About To Sleep,United Kingdom
user_551008,227,1,521.38,2,1,3,213,About To Sleep,United Kingdom
user_551009,227,1,1065.19,2,1,4,214,Cant Lose Them,United Kingdom
user_551010,227,1,535.05,2,1,3,213,About To Sleep,United Kingdom
user_551012,227,1,3036.22,2,1,5,215,Cant Lose Them,United Kingdom
user_551173,227,1,773.01,2,1,3,213,About To Sleep,United Kingdom
user_551174,227,1,1055.17,2,1,4,214,Cant Lose Them,United Kingdom
user_551176,227,1,8.1,2,1,1,211,Hibernating,United Kingdom
user_551177,227,1,18.5,2,1,1,211,Hibernating,United Kingdom
user_551317,226,1,23.85,2,1,1,211,Hibernating,United Kingdom
user_551325,226,1,21.8,2,1,1,211,Hibernating,United Kingdom
user_551339,226,1,887.23,2,1,3,213,About To Sleep,United Kingdom
user_551340,226,1,1416.36,2,1,4,214,Cant Lose Them,United Kingdom
user_551423,225,1,98.01,2,1,1,211,Hibernating,United Kingdom
user_551425,225,1,6.6000000000000005,2,1,1,211,Hibernating,United Kingdom
user_551468,225,1,1071.13,2,1,4,214,Cant Lose Them,United Kingdom
user_551506,225,1,2.52,2,1,1,211,Hibernating,United Kingdom
user_551536,220,1,4.2,2,1,1,211,Hibernating,United Kingdom
user_551537,220,1,34.39,2,1,1,211,Hibernating,United Kingdom
user_551538,220,1,0.85,2,1,1,211,Hibernating,United Kingdom
user_551547,220,1,3579.67,2,1,5,215,Cant Lose Them,United Kingdom
user_551716,220,1,5.95,2,1,1,211,Hibernating,United Kingdom
user_551718,220,1,1445.61,2,1,4,214,Cant Lose Them,United Kingdom
user_551719,220,1,1248.33,2,1,4,214,Cant Lose Them,United Kingdom
user_551847,219,1,4.95,2,1,1,211,Hibernating,United Kingdom
user_551848,219,1,5.1,2,1,1,211,Hibernating,United Kingdom
user_551853,219,1,2.1,2,1,1,211,Hibernating,United Kingdom
user_551995,218,1,1388.59,2,1,4,214,Cant Lose Them,United Kingdom
user_551997,218,1,1353.13,2,1,4,214,Cant Lose Them,United Kingdom
user_552000,218,1,1121.57,2,1,4,214,Cant Lose Them,United Kingdom
user_552006,218,1,4.16,2,1,1,211,Hibernating,United Kingdom
user_552009,218,1,30.25,2,1,1,211,Hibernating,United Kingdom
user_552017,218,1,26.42,2,1,1,211,Hibernating,United Kingdom
user_552035,218,1,17.5,2,1,1,211,Hibernating,United Kingdom
user_552063,217,1,4.2,2,1,1,211,Hibernating,United Kingdom
user_552194,217,1,6.2,2,1,1,211,Hibernating,United Kingdom
user_552229,217,1,1514.98,2,1,4,214,Cant Lose Them,United Kingdom
user_552232,217,1,2293.79,2,1,5,215,Cant Lose Them,United Kingdom
user_552234,217,1,1520.48,2,1,4,214,Cant Lose Them,United Kingdom
user_552338,214,1,155.4,2,1,1,211,Hibernating,United Kingdom
user_552493,214,1,1388.46,2,1,4,214,Cant Lose Them,United Kingdom
user_552508,214,1,1513.36,2,1,4,214,Cant Lose Them,United Kingdom
user_552514,214,1,1777.7,2,1,4,214,Cant Lose Them,United Kingdom
user_552520,214,1,1401.38,2,1,4,214,Cant Lose Them,United Kingdom
user_552522,214,1,18.450000000000003,2,1,1,211,Hibernating,United Kingdom
user_552524,214,1,7.8,2,1,1,211,Hibernating,United Kingdom
user_552525,214,1,12.75,2,1,1,211,Hibernating,United Kingdom
user_552534,213,1,4.949999999999999,2,1,1,211,Hibernating,United Kingdom
user_552539,213,1,528.81,2,1,3,213,About To Sleep,EIRE
user_552540,213,1,206.84,2,1,2,212,Hibernating,EIRE
user_552541,213,1,74.8,2,1,1,211,Hibernating,EIRE
user_552659,213,1,3320.77,2,1,5,215,Cant Lose Them,United Kingdom
user_552660,213,1,795.3199999999999,2,1,3,213,About To Sleep,United Kingdom
user_552662,213,1,583.48,2,1,3,213,About To Sleep,United Kingdom
user_552663,213,1,485.32,2,1,3,213,About To Sleep,United Kingdom
user_552665,213,1,420.98,2,1,2,212,Hibernating,United Kingdom
user_552666,213,1,468.8,2,1,3,213,About To Sleep,United Kingdom
user_552667,213,1,539.11,2,1,3,213,About To Sleep,United Kingdom
user_552668,213,1,623.79,2,1,3,213,About To Sleep,United Kingdom
user_552670,213,1,655.0,2,1,3,213,About To Sleep,United Kingdom
user_552671,213,1,487.98,2,1,3,213,About To Sleep,United Kingdom
user_552672,213,1,538.48,2,1,3,213,About To Sleep,United Kingdom
user_552673,213,1,382.64,2,1,2,212,Hibernating,United Kingdom
user_552674,213,1,558.49,2,1,3,213,About To Sleep,United Kingdom
user_552675,213,1,674.6800000000001,2,1,3,213,About To Sleep,United Kingdom
user_552676,213,1,864.26,2,1,3,213,About To Sleep,United Kingdom
user_552677,213,1,754.5500000000001,2,1,3,213,About To Sleep,United Kingdom
user_552678,213,1,733.01,2,1,3,213,About To Sleep,United Kingdom
user_552681,213,1,718.36,2,1,3,213,About To Sleep,United Kingdom
user_552683,213,1,532.25,2,1,3,213,About To Sleep,United Kingdom
user_552684,213,1,642.55,2,1,3,213,About To Sleep,United Kingdom
user_552687,213,1,953.53,2,1,4,214,Cant Lose Them,United Kingdom
user_552702,213,1,1400.53,2,1,4,214,Cant Lose Them,United Kingdom
user_552713,212,1,8.85,2,1,1,211,Hibernating,United Kingdom
user_552832,212,1,16.5,2,1,1,211,Hibernating,United Kingdom
user_552834,212,1,16.5,2,1,1,211,Hibernating,United Kingdom
user_552857,212,1,1631.61,2,1,4,214,Cant Lose Them,United Kingdom
user_552862,212,1,5.38,2,1,1,211,Hibernating,United Kingdom
user_552865,212,1,68.02,2,1,1,211,Hibernating,United Kingdom
user_552866,212,1,52.69,2,1,1,211,Hibernating,United Kingdom
user_552892,211,1,6.28,2,1,1,211,Hibernating,United Kingdom
user_553013,211,1,1995.25,2,1,4,214,Cant Lose Them,United Kingdom
user_553100,210,1,6.9,2,1,1,211,Hibernating,United Kingdom
user_553148,210,1,1966.16,2,1,4,214,Cant Lose Them,Hong Kong
user_553157,210,1,8.25,2,1,1,211,Hibernating,United Kingdom
user_553162,210,1,1348.38,2,1,4,214,Cant Lose Them,United Kingdom
user_553167,210,1,1529.75,2,1,4,214,Cant Lose Them,United Kingdom
user_553171,210,1,4.68,2,1,1,211,Hibernating,United Kingdom
user_553175,208,1,244.23,2,1,2,212,Hibernating,United Kingdom
user_553353,207,1,2.95,2,1,1,211,Hibernating,United Kingdom
user_553387,207,1,1680.06,2,1,4,214,Cant Lose Them,United Kingdom
user_553389,207,1,1324.07,2,1,4,214,Cant Lose Them,United Kingdom
user_553393,207,1,937.5,2,1,4,214,Cant Lose Them,United Kingdom
user_553521,206,1,452.45,2,1,3,213,About To Sleep,United Kingdom
user_553523,206,1,1957.17,2,1,4,214,Cant Lose Them,United Kingdom
user_553535,206,1,1216.12,2,1,4,214,Cant Lose Them,EIRE
user_553539,206,1,465.87,2,1,3,213,About To Sleep,United Kingdom
user_553541,206,1,956.47,2,1,4,214,Cant Lose Them,United Kingdom
user_553542,206,1,763.9,2,1,3,213,About To Sleep,United Kingdom
user_553543,206,1,635.03,2,1,3,213,About To Sleep,United Kingdom
user_553544,206,1,504.42,2,1,3,213,About To Sleep,United Kingdom
user_553545,206,1,430.14,2,1,2,212,Hibernating,United Kingdom
user_553549,206,1,1364.33,2,1,4,214,Cant Lose Them,United Kingdom
user_553715,205,1,12.45,2,1,1,211,Hibernating,United Kingdom
user_553718,205,1,1588.12,2,1,4,214,Cant Lose Them,United Kingdom
user_553766,204,1,792.41,2,1,3,213,About To Sleep,United Kingdom
user_553767,204,1,615.12,2,1,3,213,About To Sleep,United Kingdom
user_553768,204,1,817.65,2,1,3,213,About To Sleep,United Kingdom
user_553849,204,1,3.95,2,1,1,211,Hibernating,United Kingdom
user_553857,204,1,203.19,2,1,2,212,Hibernating,Unspecified
user_553858,204,1,117.89,2,1,1,211,Hibernating,United Kingdom
user_553890,204,1,1495.63,2,1,4,214,Cant Lose Them,United Kingdom
user_554054,203,1,1221.03,2,1,4,214,Cant Lose Them,United Kingdom
user_554056,203,1,7.48,2,1,1,211,Hibernating,United Kingdom
user_554265,200,1,33.03,2,1,1,211,Hibernating,United Kingdom
user_554285,200,1,623.23,2,1,3,213,About To Sleep,United Kingdom
user_554293,200,1,588.22,2,1,3,213,About To Sleep,United Kingdom
user_554310,200,1,2133.63,2,1,5,215,Cant Lose Them,United Kingdom
user_554436,199,1,20.15,2,1,1,211,Hibernating,United Kingdom
user_554511,199,1,1425.38,2,1,4,214,Cant Lose Them,United Kingdom
user_554512,199,1,1281.03,2,1,4,214,Cant Lose Them,United Kingdom
user_554514,199,1,2181.85,2,1,5,215,Cant Lose Them,United Kingdom
user_554526,199,1,174.5,2,1,1,211,Hibernating,United Kingdom
user_554538,199,1,114.65,2,1,1,211,Hibernating,United Kingdom
user_554546,198,1,177.3,2,1,1,211,Hibernating,United Kingdom
user_554652,198,1,67.2,2,1,1,211,Hibernating,United Kingdom
user_554653,198,1,8.68,2,1,1,211,Hibernating,United Kingdom
user_554683,198,1,53.14,2,1,1,211,Hibernating,United Kingdom
user_554694,198,1,2216.87,2,1,5,215,Cant Lose Them,United Kingdom
user_554714,197,1,724.74,2,1,3,213,About To Sleep,United Kingdom
user_554811,197,1,4.16,2,1,1,211,Hibernating,United Kingdom
user_554841,197,1,3.75,2,1,1,211,Hibernating,United Kingdom
user_554945,196,1,17.4,2,1,1,211,Hibernating,United Kingdom
user_554956,196,1,4898.56,2,1,5,215,Cant Lose Them,United Kingdom
user_554957,196,1,269.37,2,1,2,212,Hibernating,United Kingdom
user_554958,196,1,602.1,2,1,3,213,About To Sleep,United Kingdom
user_554959,196,1,274.15,2,1,2,212,Hibernating,United Kingdom
user_554960,196,1,624.47,2,1,3,213,About To Sleep,United Kingdom
user_554961,196,1,586.71,2,1,3,213,About To Sleep,United Kingdom
user_554967,196,1,5.95,2,1,1,211,Hibernating,United Kingdom
user_555115,192,1,1646.8,2,1,4,214,Cant Lose Them,United Kingdom
user_555149,192,1,934.88,2,1,4,214,Cant Lose Them,United Kingdom
user_555150,192,1,1937.73,2,1,4,214,Cant Lose Them,United Kingdom
user_555250,191,1,8.34,2,1,1,211,Hibernating,United Kingdom
user_555275,191,1,1742.39,2,1,4,214,Cant Lose Them,United Kingdom
user_555276,191,1,1496.98,2,1,4,214,Cant Lose Them,United Kingdom
user_555277,191,1,895.71,2,1,3,213,About To Sleep,United Kingdom
user_555278,191,1,1061.38,2,1,4,214,Cant Lose Them,United Kingdom
user_555320,190,1,377.94,2,1,2,212,Hibernating,United Kingdom
user_555321,190,1,223.06,2,1,2,212,Hibernating,United Kingdom
user_555322,190,1,289.16,2,1,2,212,Hibernating,United Kingdom
user_555323,190,1,204.09,2,1,2,212,Hibernating,United Kingdom
user_555324,190,1,476.87,2,1,3,213,About To Sleep,United Kingdom
user_555325,190,1,195.63,2,1,2,212,Hibernating,United Kingdom
user_555326,190,1,263.94,2,1,2,212,Hibernating,United Kingdom
user_555327,190,1,619.78,2,1,3,213,About To Sleep,United Kingdom
user_555336,190,1,84.99,2,1,1,211,Hibernating,United Kingdom
user_555397,190,1,1986.12,2,1,4,214,Cant Lose Them,United Kingdom
user_555474,189,1,11.19,2,1,1,211,Hibernating,United Kingdom
user_555502,189,1,82.9,2,1,1,211,Hibernating,United Kingdom
user_555510,189,1,1776.9,2,1,4,214,Cant Lose Them,United Kingdom
user_555722,186,1,1498.09,2,1,4,214,Cant Lose Them,United Kingdom
user_555869,185,1,5.15,2,1,1,211,Hibernating,United Kingdom
user_555878,185,1,4.95,2,1,1,211,Hibernating,United Kingdom
user_555923,185,1,1403.38,2,1,4,214,Cant Lose Them,United Kingdom
user_555924,185,1,1366.71,2,1,4,214,Cant Lose Them,United Kingdom
user_555925,185,1,1227.03,2,1,4,214,Cant Lose Them,United Kingdom
user_555926,185,1,18.24,2,1,1,211,Hibernating,United Kingdom
user_555927,185,1,24.0,2,1,1,211,Hibernating,United Kingdom
user_556033,184,1,7.95,2,1,1,211,Hibernating,United Kingdom
user_556080,184,1,4801.22,2,1,5,215,Cant Lose Them,United Kingdom
user_556081,184,1,713.8299999999999,2,1,3,213,About To Sleep,United Kingdom
user_556082,184,1,788.0,2,1,3,213,About To Sleep,United Kingdom
user_556083,184,1,363.43,2,1,2,212,Hibernating,United Kingdom
user_556085,184,1,542.31,2,1,3,213,About To Sleep,United Kingdom
user_556086,184,1,200.79,2,1,2,212,Hibernating,United Kingdom
user_556087,184,1,480.21,2,1,3,213,About To Sleep,United Kingdom
user_556088,184,1,144.64,2,1,1,211,Hibernating,United Kingdom
user_556089,184,1,290.18,2,1,2,212,Hibernating,United Kingdom
user_556090,184,1,200.13,2,1,2,212,Hibernating,United Kingdom
user_556091,184,1,410.52,2,1,2,212,Hibernating,United Kingdom
user_556092,184,1,324.18,2,1,2,212,Hibernating,United Kingdom
user_556093,184,1,950.51,2,1,4,214,Cant Lose Them,United Kingdom
user_556094,184,1,359.05,2,1,2,212,Hibernating,United Kingdom
user_556095,184,1,796.87,2,1,3,213,About To Sleep,United Kingdom
user_556108,184,1,1698.38,2,1,4,214,Cant Lose Them,United Kingdom
user_556188,183,1,90.0,2,1,1,211,Hibernating,United Kingdom
user_556237,183,1,2106.34,2,1,5,215,Cant Lose Them,United Kingdom
user_556243,183,1,1282.38,2,1,4,214,Cant Lose Them,United Kingdom
user_556427,182,1,435.69,2,1,2,212,Hibernating,United Kingdom
user_556428,182,1,535.9,2,1,3,213,About To Sleep,United Kingdom
user_556429,182,1,257.4,2,1,2,212,Hibernating,United Kingdom
user_556431,182,1,15.67,2,1,1,211,Hibernating,United Kingdom
user_556433,182,1,1310.63,2,1,4,214,Cant Lose Them,United Kingdom
user_556459,182,1,1434.03,2,1,4,214,Cant Lose Them,United Kingdom
user_556499,180,1,44.85,2,1,1,211,Hibernating,United Kingdom
user_556513,179,1,395.64,2,1,2,212,Hibernating,United Kingdom
user_556514,179,1,23.25,2,1,1,211,Hibernating,United Kingdom
user_556515,179,1,208.71,2,1,2,212,Hibernating,United Kingdom
user_556516,179,1,351.42,2,1,2,212,Hibernating,United Kingdom
user_556625,179,1,8.39,2,1,1,211,Hibernating,United Kingdom
user_556636,179,1,1715.65,2,1,4,214,Cant Lose Them,United Kingdom
user_556679,179,1,35.04,2,1,1,211,Hibernating,United Kingdom
user_556730,178,1,5.9,2,1,1,211,Hibernating,United Kingdom
user_556803,178,1,2274.39,2,1,5,215,Cant Lose Them,United Kingdom
user_556810,178,1,1.69,2,1,1,211,Hibernating,United Kingdom
user_556812,178,1,3393.04,2,1,5,215,Cant Lose Them,United Kingdom
user_556813,178,1,1464.52,2,1,4,214,Cant Lose Them,United Kingdom
user_556821,177,1,296.04,2,1,2,212,Hibernating,United Kingdom
user_556823,177,1,77.72,2,1,1,211,Hibernating,United Kingdom
user_556824,177,1,256.34000000000003,2,1,2,212,Hibernating,United Kingdom
user_556825,177,1,465.28,2,1,3,213,About To Sleep,United Kingdom
user_556826,177,1,1093.31,2,1,4,214,Cant Lose Them,United Kingdom
user_556907,177,1,15.35,2,1,1,211,Hibernating,United Kingdom
user_556924,177,1,269.44,2,1,2,212,Hibernating,France
user_556932,177,1,1456.75,2,1,4,214,Cant Lose Them,United Kingdom
user_556936,177,1,90.22,2,1,1,211,Hibernating,United Kingdom
user_557024,176,1,5.88,2,1,1,211,Hibernating,United Kingdom
user_557112,176,1,2271.03,2,1,5,215,Cant Lose Them,United Kingdom
user_557140,175,1,9.9,2,1,1,211,Hibernating,United Kingdom
user_557151,175,1,35.88,2,1,1,211,Hibernating,United Kingdom
user_557229,175,1,12.4,2,1,1,211,Hibernating,United Kingdom
user_557231,175,1,1940.53,2,1,4,214,Cant Lose Them,United Kingdom
user_557253,175,1,11.63,2,1,1,211,Hibernating,United Kingdom
user_557254,175,1,6.6,2,1,1,211,Hibernating,United Kingdom
user_557323,172,1,4.640000000000001,2,1,1,211,Hibernating,United Kingdom
user_557324,172,1,1674.72,2,1,4,214,Cant Lose Them,United Kingdom
user_557377,172,1,3133.12,2,1,5,215,Cant Lose Them,EIRE
user_557480,172,1,333.54,2,1,2,212,Hibernating,United Kingdom
user_557481,172,1,543.94,2,1,3,213,About To Sleep,United Kingdom
user_557482,172,1,329.4,2,1,2,212,Hibernating,United Kingdom
user_557493,172,1,520.96,2,1,3,213,About To Sleep,United Kingdom
user_557494,172,1,699.5899999999999,2,1,3,213,About To Sleep,United Kingdom
user_557495,172,1,108.28,2,1,1,211,Hibernating,United Kingdom
user_557496,172,1,393.1,2,1,2,212,Hibernating,United Kingdom
user_557497,172,1,167.59,2,1,1,211,Hibernating,United Kingdom
user_557500,172,1,1259.85,2,1,4,214,Cant Lose Them,United Kingdom
user_557501,172,1,4.68,2,1,1,211,Hibernating,United Kingdom
user_557502,172,1,2192.19,2,1,5,215,Cant Lose Them,United Kingdom
user_557511,172,1,12.65,2,1,1,211,Hibernating,United Kingdom
user_557610,171,1,4.15,2,1,1,211,Hibernating,United Kingdom
user_557640,171,1,1760.85,2,1,4,214,Cant Lose Them,United Kingdom
user_557641,171,1,252.74,2,1,2,212,Hibernating,United Kingdom
user_557642,171,1,381.76,2,1,2,212,Hibernating,United Kingdom
user_557643,171,1,502.3200000000001,2,1,3,213,About To Sleep,United Kingdom
user_557644,171,1,1216.03,2,1,4,214,Cant Lose Them,United Kingdom
